id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,icao_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
3320,VE91,small_airport,"Vijaynagar Advanced Landing Ground",27.1935997009,97.00370025630001,4167,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,,0,VE91,,,VE91,,,,50,2010-03-15T23:54:54+00:00
42731,IN-0010,small_airport,"Walong Advanced Landing Ground",28.12967300415,97.019660949707,,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,,0,,,,,,https://en.wikipedia.org/wiki/Walong,,50,2015-11-29T01:00:22+00:00
3315,VE54,small_airport,"Daltonganj Airport",24.01930046081543,84.09510040283203,803,AS,India,IN,Bihar,IN-BR,BR,,0,VE54,,,VE54,,,,50,2008-06-13T14:30:04+00:00
30325,VERL,small_airport,"Raxaul Airport",26.9667,84.833298,259,AS,India,IN,Bihar,IN-BR,BR,,0,VERL,,,,,https://en.wikipedia.org/wiki/Raxaul_Airport,,50,2024-06-07T09:58:17+00:00
301046,IN-0072,small_airport,"Raigarh Airport (JSPL)",21.9352805556,83.3502138889,,AS,India,IN,Chhattisgarh,IN-CT,CT,,0,,,,,,,,50,2012-03-25T04:14:07+00:00
520738,VORR,small_airport,"Raichur Airport",16.279722,77.360278,1230,AS,India,IN,Karnataka,IN-KA,KA,,0,VORR,,,,,https://en.wikipedia.org/wiki/Raichur_Airport,Yeramaras,50,2024-02-12T21:39:16+00:00
3283,VA1B,small_airport,"Chanda Airport",19.994699478149414,79.22250366210938,625,AS,India,IN,Maharashtra,IN-MM,MM,,0,VA1B,,,VA1B,,,,50,2008-06-13T14:30:04+00:00
3293,VA1M,small_airport,"Karad Airport",17.285900115966797,74.15809631347656,1890,AS,India,IN,Maharashtra,IN-MM,MM,,0,VA1M,,,VA1M,,,,50,2008-06-13T14:30:04+00:00
3284,VA1C,small_airport,"Birlagram Airport",23.4468994140625,75.42030334472656,1541,AS,India,IN,"Madhya Pradesh",IN-MP,MP,,0,VA1C,,,VA1C,,,,50,2008-06-13T14:30:04+00:00
3287,VA1F,small_airport,"Sidhi Airport",24.402299880981445,81.8147964477539,1093,AS,India,IN,"Madhya Pradesh",IN-MP,MP,,0,VA1F,,,VA1F,,,,50,2008-06-13T14:30:04+00:00
3290,VA1J,small_airport,"Dhana Airport",23.753599166870117,78.85579681396484,1706,AS,India,IN,"Madhya Pradesh",IN-MP,MP,,0,VA1J,,,VA1J,,,,50,2008-06-13T14:30:04+00:00
3294,VA1N,small_airport,"Nimach Airport",24.43079948425293,74.8677978515625,1617,AS,India,IN,"Madhya Pradesh",IN-MP,MP,,0,VA1N,,,VA1N,,,,50,2008-06-13T14:30:04+00:00
3295,VA1O,small_airport,"Burhar Airport",23.235200881958008,81.50370025634766,1500,AS,India,IN,"Madhya Pradesh",IN-MP,MP,,0,VA1O,,,VA1O,,,,50,2008-06-13T14:30:04+00:00
3300,VA2D,small_airport,"Ratlam Airport",23.381399154663086,75.02559661865234,1702,AS,India,IN,"Madhya Pradesh",IN-MP,MP,,0,VA2D,,,VA2D,,,,50,2008-06-13T14:30:04+00:00
3321,VE96,small_airport,"Thuniabhand Airport",22.00160026550293,78.91719818115234,2182,AS,India,IN,"Madhya Pradesh",IN-MP,MP,,0,VE96,,,VE96,,,,50,2008-06-13T14:30:04+00:00
3334,VI76,small_airport,"Band Tal Airport",26.000099182128906,78.26180267333984,790,AS,India,IN,"Madhya Pradesh",IN-MP,MP,,0,VI76,,,VI76,,,,50,2008-06-13T14:30:04+00:00
46623,IN-0060,small_airport,"Khargon Govt. Airstrip",21.810030194599996,75.55443763730001,,AS,India,IN,"Madhya Pradesh",IN-MP,MP,,0,,,,,,,"Khargon, Khargone, Khargoan",50,2010-12-27T06:18:15+00:00
309587,IN-0086,small_airport,"CHINDWARA AIRFIELD",22,78.93,,AS,India,IN,"Madhya Pradesh",IN-MP,MP,,0,,,,,,,,50,2013-09-16T09:13:32+00:00
26522,VEUK,small_airport,"Utkela Airport",20.097401,83.1838,680,AS,India,IN,Odisha,IN-OR,OR,,0,VEUK,VEUK,,,,https://en.wikipedia.org/wiki/Utkela_Airport,,50,2024-05-18T23:50:52+00:00
311106,IN-0093,small_airport,"Vedanta Lanjigarh Airstrip",19.7194444444,83.3936111111,,AS,India,IN,Odisha,IN-OR,OR,,0,,,,,,,,50,2014-02-26T05:01:51+00:00
3289,VA1H,small_airport,"Ondwa Airport",25.14150047302246,74.61150360107422,1450,AS,India,IN,Rajasthan,IN-RJ,RJ,,0,VA1H,,,VA1H,,,,50,2008-06-13T14:30:04+00:00
3297,VA2A,small_airport,"Phalodi Airport",27.112899780273438,72.38899993896484,781,AS,India,IN,Rajasthan,IN-RJ,RJ,,0,VA2A,,,VA2A,,,,50,2008-06-13T14:30:04+00:00
3302,IN-VA38,small_airport,"Sirohi Airport",24.895099639892578,72.84590148925781,1000,AS,India,IN,Rajasthan,IN-RJ,RJ,,0,VA38,,,VA38,,,,50,2008-06-13T14:30:04+00:00
3304,IN-VA51,small_airport,"Banswara Airport",23.589259,74.314048,700,AS,India,IN,Rajasthan,IN-RJ,RJ,,0,,,,VA51,,,,50,2022-11-12T16:09:39+00:00
3306,IN-0364,small_airport,"Abu Road Airport",24.4942,72.781502,875,AS,India,IN,Rajasthan,IN-RJ,RJ,,0,,,,VA74,,,,50,2022-11-13T10:57:03+00:00
3324,VI43,small_airport,"Suratgarh New Airport",29.387800216674805,73.90390014648438,554,AS,India,IN,Rajasthan,IN-RJ,RJ,,0,VI43,,,VI43,,,"Phalodi Air Force Station",50,2008-06-13T14:30:04+00:00
3329,VI69,small_airport,"Jhunjhunu Airport",28.106700897216797,75.37560272216797,1110,AS,India,IN,Rajasthan,IN-RJ,RJ,,0,VI69,,,VI69,,,,50,2008-06-13T14:30:04+00:00
3330,VI70,small_airport,"Pilani New Airport",28.348800659179688,75.59369659423828,1100,AS,India,IN,Rajasthan,IN-RJ,RJ,,0,VI70,,,VI70,,,,50,2008-06-13T14:30:04+00:00
3332,VI73,small_airport,"Nagaur Airport",27.20829963684082,73.7114028930664,950,AS,India,IN,Rajasthan,IN-RJ,RJ,,0,VI73,,,VI73,,,,50,2008-06-13T14:30:04+00:00
525296,VIPX,small_airport,"Phalodi Air Force Station",27.104866,72.212894,,AS,India,IN,Rajasthan,IN-RJ,RJ,,0,VIPX,,,,,https://en.wikipedia.org/wiki/Phalodi_Air_Force_Station,,50,2024-04-10T17:50:38+00:00
3344,VO95,small_airport,"Hosur Airport",12.661299705505371,77.76719665527344,3116,AS,India,IN,"Tamil Nadu",IN-TN,TN,,0,VO95,,,VO95,,,,50,2008-06-13T14:30:04+00:00
3285,VA1D,small_airport,"Muirpur Airport",24.125200271606445,83.04060363769531,1122,AS,India,IN,"Uttar Pradesh",IN-UP,UP,,0,VA1D,,,VA1D,,,,50,2008-06-13T14:30:04+00:00
26561,VIJN,small_airport,"Jhansi Airport",25.491199,78.558403,801,AS,India,IN,"Uttar Pradesh",IN-UP,UP,,0,VIJN,,,,,https://en.wikipedia.org/wiki/Jhansi_Airstrip,,50,2024-05-18T23:51:55+00:00
46556,IN-0033,small_airport,"Aamby Valley Airport",18.609617,73.377583,2262,AS,India,IN,Maharashtra,IN-MM,MM,"Aamby Valley City",0,VAAV,VAAV,,,,https://en.wikipedia.org/wiki/Aamby_Valley_Airport,,50,2025-09-13T15:11:30+00:00
3337,VI90,small_airport,"Akbarpur Mahamaya Rajkiya Airport",26.447599,82.568199,288,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Akbarpur,0,VI90,,,VI90,,,,50,2021-03-09T11:52:40+00:00
317900,IN-0096,small_airport,"Akli Airport",25.8077,70.2943,230,AS,India,IN,Rajasthan,IN-RJ,RJ,Akli,0,,,,,,,,50,2016-05-15T15:58:47+00:00
3292,VA1L,small_airport,"Amla Airport",21.926399,78.113602,2435,AS,India,IN,"Madhya Pradesh",IN-MP,MP,Amla,0,VA1L,,,VA1L,,,,50,2021-03-05T16:06:13+00:00
299082,IN-0065,small_airport,"Amravati (Belora) Airstrip",20.814608,77.717765,1125,AS,India,IN,Maharashtra,IN-MM,MM,Amravati,0,VAAM,VAAM,,,,https://en.wikipedia.org/wiki/Amravati_Airport,,50,2025-04-21T13:20:51+00:00
301049,IN-0073,small_airport,"Savitri Jindal Airport",20.910055,85.036669,623,AS,India,IN,Odisha,IN-OR,OR,Angul,0,,,,,,,,50,2022-08-11T10:09:02+00:00
26601,VOAR,small_airport,"INS Rajali / Arakkonam Naval Air Station",13.0712,79.6912,265,AS,India,IN,"Tamil Nadu",IN-TN,TN,Arakkonam,0,VOAR,,,,,https://en.wikipedia.org/wiki/Arakkonam_Naval_Air_Station,"Arkonam, Arakkonam",50,2021-01-25T19:32:38+00:00
26541,VIAW,small_airport,"Awantipura Air Force Station",33.876598,74.9757,5393,AS,India,IN,"Jammu and Kashmir",IN-JK,JK,Awantipura,0,VIAW,,,,,https://en.wikipedia.org/wiki/Awantipur_Air_Force_Station,"Awantipora, Awantipur",50,2024-05-18T23:51:05+00:00
525150,VEAH,small_airport,"Azamgarh Airport",26.153333,83.118333,250,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Azamgarh,0,VEAH,,AZH,,,https://en.wikipedia.org/wiki/Azamgarh_Airport,,50,2024-04-09T11:22:12+00:00
429854,IN-0360,small_airport,"Dinjan Airfield",27.53606,95.2682,390,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,"Baghbari Gaon",0,,,,,,https://en.wikipedia.org/wiki/Dinjan_Airfield,,50,2022-09-15T21:13:51+00:00
299921,IN-0068,small_airport,"Birwa Airstrip",22.092639,80.595531,,AS,India,IN,"Madhya Pradesh",IN-MP,MP,Baihar,0,,,,,,,,50,2020-10-21T16:39:59+00:00
3316,VE62,small_airport,"Cuttack Airport",20.549601,85.886299,115,AS,India,IN,Odisha,IN-OR,OR,Bandalo,0,VE62,,,VE62,,,,50,2022-08-11T10:26:51+00:00
429736,VI00,small_airport,"Saifai Airport",26.9202,79.06277,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,"Barauli Khurd",0,VI00,,,,,https://en.wikipedia.org/wiki/Saifai_Airstrip,,50,2022-09-09T15:39:59+00:00
44630,VOKP,small_airport,"Baldota Koppal Aerodrome",15.359481,76.219411,1700,AS,India,IN,Karnataka,IN-KA,KA,Basapur,0,VOKP,,,,,,,50,2021-03-08T11:03:52+00:00
300449,IN-0067,small_airport,"Ulao Aerodrome",25.42788,86.08819,,AS,India,IN,Bihar,IN-BR,BR,Begusarai,0,,,,,,,,50,2022-09-09T16:03:48+00:00
429738,IN-0343,small_airport,"Benti Airstrip",25.67292,81.49592,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Benti,0,,,,,,,,50,2022-09-09T15:53:02+00:00
340009,VEBM,small_airport,"Berhampur Rangeilunda Airport",19.2975,84.876944,100,AS,India,IN,Odisha,IN-OR,OR,"Berhampur (Brahmapur)",0,VEBM,VEBP,,,,https://en.wikipedia.org/wiki/Berhampur_Airport,"Brahmapur, Rangeilunda",50,2025-08-20T18:19:42+00:00
3336,VI88,small_airport,"Beas Airport",31.559999,75.341301,741,AS,India,IN,Punjab,IN-PB,PB,Bhaini,0,VI88,,,VI88,,,"Jallowal Airport",50,2022-09-19T14:22:14+00:00
429740,IN-0345,small_airport,"Andhau Airfield",25.6155,83.56064,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Biraich,0,,,,,,,,50,2022-09-09T15:59:11+00:00
26495,VECA,small_airport,"Chabua Air Force Station",27.4622,95.117699,367,AS,India,IN,Assam,IN-AS,AS,Chabua,0,VECA,VECA,,,,https://en.wikipedia.org/wiki/Chabua_Air_Force_Station,,50,2025-08-20T18:46:01+00:00
26630,VOTX,small_airport,"Tambaram Air Force Station",12.9072,80.121902,90,AS,India,IN,"Tamil Nadu",IN-TN,TN,Chennai,0,VOTX,,,,,https://en.wikipedia.org/wiki/Tambaram_Air_Force_Station,,50,2024-05-18T23:54:01+00:00
3335,VI82,small_airport,"Maa Ganga Airport Uttarkashi",30.582583,78.323164,2983,AS,India,IN,Uttarakhand,IN-UT,UT,Chinyalisour,0,VI82,,,VI82,,,Bharkot,50,2022-08-10T14:27:34+00:00
525147,VECT,small_airport,"Chitrakoot Airport",25.167694,80.9358,1050,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Chitrakoot,0,VECT,,CWK,,,https://en.wikipedia.org/wiki/Chitrakoot_Airport,,50,2024-04-09T10:57:11+00:00
342197,IN-0279,small_airport,"Chushul Airstrip",33.55493,78.72214,14213,AS,India,IN,Ladakh,IN-LA,LA,Chushul,0,,,,,,,,50,2022-09-19T14:12:02+00:00
26497,VECO,small_airport,"Cooch Behar Airport",26.3305,89.467201,138,AS,India,IN,"West Bengal",IN-WB,WB,"Cooch Behar",0,VECO,VECO,COH,,,https://en.wikipedia.org/wiki/Cooch_Behar_Airport,,50,2024-04-07T15:58:40+00:00
517212,IN-0373,small_airport,"Tarpura Airfield",27.729912,75.24086,1434,AS,India,IN,Rajasthan,IN-RJ,RJ,Dadiya,0,,,,,,,,50,2023-12-16T14:30:05+00:00
508628,IN-0367,small_airport,"Dahod Helipad",22.874296,74.243247,860,AS,India,IN,Gujarat,IN-GJ,GJ,Dahod,0,,,,JLG,,,,50,2023-05-16T18:49:58+00:00
44474,VEDZ,small_airport,"Daporijo Airport",27.985500335699996,94.22280120850002,750,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Daporijo,0,VEDZ,VEDZ,DEP,,,https://en.wikipedia.org/wiki/Daporijo_Airport,"Deparijo, Daparizo, Deparizo, DAE",50,2014-08-29T01:01:59+00:00
26442,VADS,small_airport,"Deesa Airport",24.2679,72.204399,485,AS,India,IN,Gujarat,IN-GJ,GJ,Deesa,0,VADS,,,,,https://en.wikipedia.org/wiki/Deesa_Airport,"Disa, Palanpur",50,2021-01-25T21:35:57+00:00
342873,IN-0283,small_airport,"Therubali Aerodrome",19.34564,83.43444,830,AS,India,IN,Odisha,IN-OR,OR,Deopur,0,,,,,,,,50,2021-04-12T21:26:02+00:00
336938,IN-0102,small_airport,"Mandla Airstrip",22.500929,80.331195,,AS,India,IN,"Madhya Pradesh",IN-MP,MP,Dhenko,0,,,,,,,,50,2020-10-21T16:42:26+00:00
32589,IN-0381,closed,"Dunakonda Airport",15.8063,79.4882,472,AS,India,IN,"Andhra Pradesh",IN-AP,AP,Dunakonda,0,,,,,,https://en.wikipedia.org/wiki/Donakonda_Airport,"VODK, VODK",50,2025-02-25T14:49:30+00:00
309893,VEKJ,small_airport,"Kendujhar Airport",21.696667,85.581667,,AS,India,IN,Odisha,IN-OR,OR,Gopinathapur,0,VEKJ,VEKJ,,,,https://en.wikipedia.org/wiki/Kendujhar_Airstrip,"Keonjhar, Raisuon",50,2025-08-20T20:28:55+00:00
309944,IN-0089,small_airport,"Noamundi Airport",22.192222,85.548889,1402,AS,India,IN,Jharkhand,IN-JH,JH,Itarbalijor,0,,,,,,,,50,2022-08-11T10:11:59+00:00
32183,VEJP,small_airport,"Jeypore Airport",18.879549,82.552478,1952,AS,India,IN,Odisha,IN-OR,OR,Jeypore,0,VEJP,VEJP,PYB,,,https://en.wikipedia.org/wiki/Jeypore_Airport,"Jeypur, Jaypur",50,2025-08-20T19:20:53+00:00
311049,IN-0092,closed,"Sukinda Airstrip",21.031944,85.753889,400,AS,India,IN,Odisha,IN-OR,OR,Kaliapani,0,,,,,,,,50,2022-08-11T10:07:27+00:00
597483,IN-0390,small_airport,"Kannur Heliport",11.862516,75.366505,24,AS,India,IN,Kerala,IN-KL,KL,Kannur,0,,,,,,,,50,2025-05-15T04:16:29+00:00
3327,VI65,small_airport,"Kargil Airport",34.5243,76.155899,9604,AS,India,IN,Ladakh,IN-LA,LA,Kargil,0,VI65,,,VI65,,https://en.wikipedia.org/wiki/Kargil_Airport,,50,2022-09-19T14:08:59+00:00
3317,VE67,small_airport,"Mechuka Advanced Landing Ground",28.602458,94.126139,7900,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Kargong,0,VE67,,,VE67,,,,50,2021-12-21T18:04:50+00:00
308281,IN-0085,small_airport,"Fury Airport",26.434072,73.101472,768,AS,India,IN,Rajasthan,IN-RJ,RJ,"Karwar, Jodhpur",0,VAJO,,,,,,,50,2022-06-20T02:26:50+00:00
46624,IN-0061,small_airport,"Khandwa Airport",21.857117,76.336956,1079,AS,India,IN,"Madhya Pradesh",IN-MP,MP,Khandwa,0,VAKD,,,,,,,50,2024-04-10T18:08:35+00:00
517010,IN-0370,small_airport,"Gunna Ka Pura",26.65022,77.792484,791,AS,India,IN,Rajasthan,IN-RJ,RJ,Khanpura,0,,,,,,,,50,2023-12-13T13:07:23+00:00
599962,VEKG,small_airport,"Kishanganj Airport",26.075836,87.93965,139,AS,India,IN,Bihar,IN-BR,BR,Kishanganj,0,VEKG,VEKG,,,,,,50,2025-08-20T19:58:18+00:00
3328,VI66,small_airport,"Fukche Advanced Landing Ground",32.937401,79.213203,13700,AS,India,IN,Ladakh,IN-LA,LA,Koyul,0,VI66,,,VI66,,,,50,2022-09-19T14:15:47+00:00
32576,VILP,small_airport,"Lalitpur Airport",24.716999053955078,78.41699981689453,1204,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Lalitpur,0,VILP,,,,,,,50,2008-06-13T14:30:04+00:00
26544,VIBL,small_airport,"Bakshi Ka Talab Air Force Station",26.9883,80.893097,385,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Lucknow,0,VIBL,,,,,https://en.wikipedia.org/wiki/Lucknow_Air_Force_Station,,50,2024-05-18T23:51:17+00:00
300448,IN-0066,small_airport,"Madhubani Airport",26.329167,86.06,,AS,India,IN,Bihar,IN-BR,BR,Madhubani,0,,,,,,,,50,2022-09-09T16:04:13+00:00
348753,IN-0300,small_airport,"Viraf Airstrip",17.728462,78.700909,2010,AS,India,IN,Telangana,IN-TG,TG,Mamidiyal,0,,,,,,,,50,2021-10-13T23:51:27+00:00
340180,IN-0176,small_airport,"Mandvi Airport",22.83932,69.30498,,AS,India,IN,Gujarat,IN-GJ,GJ,Mandvi,0,,,,,,,,50,2021-01-25T21:33:20+00:00
429737,IN-0342,small_airport,"Marhamtabad Airport",26.58182,79.96797,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Marhamtabad,0,,,,,,https://en.wikipedia.org/wiki/Marhamtabad_Airstrip,,50,2022-09-09T15:50:25+00:00
341899,IN-0252,heliport,"Mau Heliport",25.913982,83.561476,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Mau,0,,,,,,,,50,2022-09-09T15:58:31+00:00
3298,VA2B,small_airport,"Dr. Bhimrao Ambedkar Airstrip",28.904933,77.677524,732,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Meerut,0,VA2B,,,VA2B,,,,50,2022-09-20T16:44:21+00:00
331217,IN-0106,small_airport,"Mithapur Airport",22.412068,68.993632,11,AS,India,IN,Gujarat,IN-GJ,GJ,Mithapur,0,,,,,,,VA86,50,2019-05-12T11:33:33+00:00
356352,IN-0341,small_airport,"Mohammadabad Airport",27.316258,79.451555,,AS,India,IN,"Uttar Pradesh",IN-UP,UP,Mohammadabad,0,,,,,,,VAMH,50,2022-08-27T01:32:38+00:00
340182,VAMA,small_airport,"Mundra Airport",22.834795,69.765408,,AS,India,IN,Gujarat,IN-GJ,GJ,Mundra,0,VAMA,,,,,https://en.wikipedia.org/wiki/Mundra_Airport,,50,2024-05-18T23:48:33+00:00
3338,VO26,small_airport,"Kovilpatti Airport",9.15389,77.821198,325,AS,India,IN,"Tamil Nadu",IN-TN,TN,Nallatinputhur,0,VO26,,,VO26,,,,50,2021-01-25T19:59:16+00:00
26515,VENP,small_airport,"Nawapara Airport",20.870001,82.5196,1058,AS,India,IN,Odisha,IN-OR,OR,Nawapara,0,VENP,,,,,https://en.wikipedia.org/wiki/Nuapada_Airstrip,,50,2025-03-05T17:11:41+00:00
42723,VONV,small_airport,"Neyveli Airport",11.612956,79.527382,184,AS,India,IN,"Tamil Nadu",IN-TN,TN,Neyveli,0,VONV,VONV,NVY,,,https://en.wikipedia.org/wiki/Neyveli_Airport,,50,2024-04-07T16:07:08+00:00
42716,IN-0003,small_airport,"Daulat Beg Oldi Advanced Landing Ground",35.396467,77.928965,16200,AS,India,IN,Ladakh,IN-LA,LA,Nubra,0,,,,,,https://en.wikipedia.org/wiki/Daulat_Beg_Oldi_Advanced_Landing_Ground,,50,2022-09-19T14:09:44+00:00
350876,IN-0302,small_airport,"Nyoma Airstrip",33.16913,78.72971,13589,AS,India,IN,Ladakh,IN-LA,LA,Nyoma,0,,,,,,,,50,2022-09-19T14:11:16+00:00
314033,OMN,small_airport,"Osmanabad Airport",18.281,76.0574,2277,AS,India,IN,Maharashtra,IN-MM,MM,Osmanabad,0,,,,,,https://en.wikipedia.org/wiki/Osmanabad_Airport,,50,2025-06-14T15:06:58+00:00
429741,IN-0346,small_airport,"Bihta Air Force Station",25.59124,84.88312,194,AS,India,IN,Bihar,IN-BR,BR,Patna,0,,VEBT,,,,https://en.wikipedia.org/wiki/Bihta_Air_Force_Station,,50,2025-08-20T18:42:12+00:00
26553,VIDF,small_airport,"Pithoragarh Airport",29.593599,80.239197,4910,AS,India,IN,Uttarakhand,IN-UT,UT,Pithoragarh,0,VIDF,,,,,https://en.wikipedia.org/wiki/Pithoragarh_Airport,,50,2024-05-18T23:51:41+00:00
311989,IN-0088,small_airport,"Poonch Airport",33.76875,74.083753,3219,AS,India,IN,"Jammu and Kashmir",IN-JK,JK,Poonch,0,,,,,,https://en.wikipedia.org/wiki/Poonch_Airport,Punch,50,2014-05-24T10:27:33+00:00
356132,IN-0338,small_airport,"Birasal Airport",20.98366,85.681622,240,AS,India,IN,Odisha,IN-OR,OR,Rahani,0,,,,,,,,50,2022-08-11T10:06:37+00:00
32215,IN-RJI,small_airport,"Rajouri Airport",33.377899,74.315201,3000,AS,India,IN,"Jammu and Kashmir",IN-JK,JK,Rajouri,0,,,RJI,,,https://en.wikipedia.org/wiki/Rajouri_Airport,Rajauri,50,2024-05-18T16:11:58+00:00
313997,VORG,small_airport,"Basanth Nagar Airport",18.701,79.3923,670,AS,India,IN,Telangana,IN-TG,TG,Ramagundam,0,VORG,VORG,RMD,,,https://en.wikipedia.org/wiki/Ramagundam_Airport,,50,2019-11-25T04:02:18+00:00
32591,VORM,small_airport,"Ramnad Naval Air Station",9.32509,78.971497,16,AS,India,IN,"Tamil Nadu",IN-TN,TN,Ramnad,0,VORM,,,,,https://en.wikipedia.org/wiki/INS_Parundu,Ramanathapuram,50,2024-05-18T23:53:38+00:00
30356,VERU,small_airport,"Rupsi Airport",26.141867,89.907892,131,AS,India,IN,Assam,IN-AS,AS,Rupsi,0,VERU,VERU,RUP,,,https://en.wikipedia.org/wiki/Rupsi_Airport,,50,2024-04-07T16:02:23+00:00
311047,IN-0091,small_airport,"Saharsa Airport",25.892205,86.583016,,AS,India,IN,Bihar,IN-BR,BR,Saharsa,0,,,,,,,Saharsha,50,2022-09-09T16:05:08+00:00
26503,VEHK,small_airport,"Hirakud Airport",21.5802,84.005699,658,AS,India,IN,Odisha,IN-OR,OR,Sambalpur,0,VEHK,VEHK,,,,https://en.wikipedia.org/wiki/Hirakud_Airstrip,,50,2025-08-20T19:12:18+00:00
46625,IN-0062,small_airport,"Shirpur Airport",21.3239987933,74.9567341805,,AS,India,IN,Maharashtra,IN-MM,MM,Shirpur,0,,,,,,,"Shirpur, Dhule",50,2010-12-27T06:30:01+00:00
3308,VE24,small_airport,"Sookerating (Doomdooma) Airport",27.5529,95.570602,400,AS,India,IN,Assam,IN-AS,AS,"Sokriting T.E.",0,VE24,,,VE24,,,,50,2022-09-15T11:19:47+00:00
350890,IN-0307,small_airport,"Tuting Advanced Landing Ground",28.98876,94.89863,1562,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Tuting,0,VETU,,,,,https://en.wikipedia.org/wiki/Tuting_Advanced_Landing_Ground,"Tuting Airport and Heliport",50,2022-09-15T11:01:43+00:00
3318,VE85,small_airport,"Bentayan Airport",23.09510040283203,75.88529968261719,1666,AS,India,IN,"Madhya Pradesh",IN-MP,MP,Ujjain,0,,,,,,,VE85,50,2009-01-30T17:01:23+00:00
46640,IN-0064,small_airport,"Umaria Air Field",23.5325139099,80.80821990970001,1510,AS,India,IN,"Madhya Pradesh",IN-MP,MP,Umaria,0,,,,,,,,50,2011-01-22T04:42:50+00:00
319166,IN-0101,small_airport,"Vanasthali Airport",26.407627,75.870128,,AS,India,IN,Rajasthan,IN-RJ,RJ,Vanasthali,0,,,,,,,,50,2016-06-28T04:47:31+00:00
32592,VOVR,small_airport,"Vellore Airport",12.9088,79.066803,764,AS,India,IN,"Tamil Nadu",IN-TN,TN,Vellore,0,VOVR,,,,,https://en.wikipedia.org/wiki/Vellore_Airport,,50,2024-05-18T23:54:13+00:00
46557,IN-0034,small_airport,"Vijay Nagar Airport",19.8841,73.84056666670001,,AS,India,IN,Maharashtra,IN-MM,MM,"Vijay Nagar",0,,,,,,,,50,2010-12-29T19:02:57+00:00
32647,VOWA,small_airport,"Warangal Airport",17.9144,79.602203,935,AS,India,IN,Telangana,IN-TG,TG,Warangal,0,VOWA,VOWA,WGC,,http://aai.aero/allAirports/warrangal.jsp,https://en.wikipedia.org/wiki/Warangal_Airport,"Mamnoor, Warrangal",50,2021-10-13T23:49:18+00:00
35129,IN-0001,heliport,"Siachen Base Camp Heliport",35.194275,77.213051,11693,AS,India,IN,Ladakh,IN-LA,LA,Nubra,0,,,,,,,,25,2022-09-19T14:23:28+00:00
35130,IN-0002,heliport,"Tawang Air Force Station",27.588732,91.877439,8756,AS,India,IN,"Arunachal Pradesh",IN-AR,AR,Tawang,0,,,,,,,,25,2022-12-20T14:22:26+00:00
599963,VEKH,heliport,"Katihar Heliport",25.614599,87.555376,111,AS,India,IN,Bihar,IN-BR,BR,,0,VEKH,VEKH,,,,,,0,2025-08-20T20:25:28+00:00
42729,IN-0008,heliport,"Kavaratti Helipad",10.541667938232422,72.61604309082031,,AS,India,IN,Lakshadweep,IN-LD,LD,,0,,,,,,,,0,2008-12-10T03:41:20+00:00
44475,IN-0014,closed,"Koirengei Airstrip",24.872459411621094,93.9256820678711,,AS,India,IN,Manipur,IN-MN,MN,,0,,,,,,,,0,2009-06-14T05:07:52+00:00
46551,IN-0028,heliport,"Pukpui Helipad",22.942266666699997,92.76885,,AS,India,IN,Mizoram,IN-MZ,MZ,,0,,,,,,,"Lunglei,helipad",0,2010-11-11T12:33:22+00:00
46554,IN-0031,heliport,"Vairengte Helipad",24.478916666699998,92.7539333333,,AS,India,IN,Mizoram,IN-MZ,MZ,,0,,,,,,,,0,2010-11-11T13:09:24+00:00
312280,IN-0094,closed,"no airport",20.46668667,83.48333056,,AS,India,IN,Odisha,IN-OR,OR,,0,,,,,,,,0,2015-03-17T08:40:19+00:00
308280,IN-0084,closed,Salwas,26.141647,73.097062,,AS,India,IN,Rajasthan,IN-RJ,RJ,,0,,,,,,,,0,2013-02-19T02:53:31+00:00
46283,IN-0017,closed,"Dudhkundi Airfield",22.3245915688,87.10741996770001,,AS,India,IN,"West Bengal",IN-WB,WB,,0,,,,,,https://en.wikipedia.org/wiki/Dudhkundi_Airfield,,0,2010-03-15T05:55:42+00:00
46284,IN-0018,closed,"Piardoba Airfield",22.9895085468,87.2995948792,,AS,India,IN,"West Bengal",IN-WB,WB,,0,,,,,,https://en.wikipedia.org/wiki/Piardoba_Airfield,,0,2010-03-15T06:01:46+00:00
